      250000         364
      500000         410
      750000         484
     1000000         476
     1250000         517
     1500000         509
     1750000         523
     2000000         560
     2250000         556
     2500000         537
     2750000         592
     3000000         557
     3250000         587
     3500000         593
     3750000         615
     4000000         609
     4250000         627
     4500000         630
     4750000         610
     5000000         598
     5250000         581
     5500000         559
     5750000         632
     6000000         633
     6250000         595
     6500000         628
     6750000         628
     7000000         650
     7250000         627
     7500000         640
     7750000         638
     8000000         637
     8250000         625
     8500000         623
     8750000         639
     9000000         640
     9250000         648
     9500000         619
     9750000         624
    10000000         624
    10250000         631
    10500000         630
    10750000         611
    11000000         627
    11250000         621
    11500000         615
    11750000         656
    12000000         619
    12250000         623
    12500000         622
    12750000         625
    13000000         644
    13250000         617
    13500000         643
    13750000         610
    14000000         634
    14250000         655
    14500000         623
    14750000         615
    15000000         608
    15250000         648
    15500000         654
    15750000         613
    16000000         623
    16250000         634
    16500000         641
    16750000         618
    17000000         616
    17250000         634
    17500000         622
    17750000         641
    18000000         623
    18250000         600
    18500000         617
    18750000         639
    19000000         600
    19250000         623
    19500000         650
    19750000         635
    20000000         612
    20250000         602
    20500000         609
    20750000         639
    21000000         616
    21250000         618
    21500000         640
    21750000         632
    22000000         625
    22250000         644
    22500000         611
    22750000         655
    23000000         591
    23250000         600
    23500000         628
    23750000         633
    24000000         625
    24250000         648
    24500000         598
    24750000         633
    25000000         623
    25250000         634
    25500000         614
    25750000         627
    26000000         612
    26250000         631
    26500000         631
    26750000         653
    27000000         621
    27250000         651
    27500000         631
    27750000         646
    28000000         634
    28250000         623
    28500000         633
    28750000         636
    29000000         604
    29250000         633
    29500000         628
    29750000         640
    30000000         642
    30250000         620
    30500000         616
    30750000         610
    31000000         608
    31250000         628
    31500000         628
    31750000         642
    32000000         621
    32250000         611
    32500000         661
    32750000         619
    33000000         625
    33250000         623
    33500000         652
    33750000         653
    34000000         624
    34250000         645
    34500000         618
    34750000         654
    35000000         645
    35250000         625
    35500000         629
    35750000         637
    36000000         619
    36250000         633
    36500000         646
    36750000         617
    37000000         612
    37250000         630
    37500000         638
    37750000         623
    38000000         634
    38250000         628
    38500000         621
    38750000         622
    39000000         627
    39250000         665
    39500000         602
    39750000         641
    40000000         628
    40250000         634
    40500000         659
    40750000         676
    41000000         638
    41250000         628
    41500000         648
    41750000         644
    42000000         606
    42250000         639
    42500000         618
    42750000         585
    43000000         601
    43250000         616
    43500000         633
    43750000         621
    44000000         655
    44250000         606
    44500000         652
    44750000         630
    45000000         623
    45250000         611
    45500000         640
    45750000         618
    46000000         604
    46250000         615
    46500000         569
    46750000         623
    47000000         644
    47250000         603
    47500000         595
    47750000         631
    48000000         612
    48250000         627
    48500000         622
    48750000         614
    49000000         612
    49250000         627
    49500000         650
    49750000         622
    50000000         599
