    11758863           1  0.93252570313936689     
    11758863           2  0.86967911514153151     
    11758863           3   1.0028509702817194     
    11758863           4   1.0673792276042742     
    11758863           5   1.1275649838331081     
    11823792           1  0.85797340061577299     
    11823792           2   1.4070223818961367     
    11823792           3   1.0672131625087717     
    11823792           4  0.98383336578706715     
    11823792           5  0.68395768919225142     
    11850907           1   1.0867612762060008     
    11850907           2   1.1000657040938921     
    11850907           3   1.1719803229624741     
    11850907           4  0.99647451610977122     
    11850907           5  0.64471818062786157     
    11866134           1  0.87565338844293794     
    11866134           2  0.81022643154197727     
    11866134           3   1.1886969240809047     
    11866134           4   1.1902526730043241     
    11866134           5  0.93517058292985533     
    11906055           1  0.66071553031725627     
    11906055           2   1.2791106541996764     
    11906055           3   1.0964953410566518     
    11906055           4   1.0911993639537143     
    11906055           5  0.87247911047270066     
    11912663           1   1.0216401912125432     
    11912663           2   1.2385176541388681     
    11912663           3  0.92804478241741073     
    11912663           4  0.89807848417687630     
    11912663           5  0.91371888805430135     
    11927307           1  0.79563470882231691     
    11927307           2  0.80053733748644640     
    11927307           3   1.1477011646622231     
    11927307           4   1.2135846698322210     
    11927307           5   1.0425421191967921     
    11965398           1   1.0081659537534737     
    11965398           2   1.0034240198854820     
    11965398           3   1.0144226854611285     
    11965398           4   1.0516505610873303     
    11965398           5  0.92233677981258477     
    11981132           1   1.1398132640737713     
    11981132           2   1.0452342643403025     
    11981132           3  0.77584836973961735     
    11981132           4   1.0055969123772239     
    11981132           5   1.0335071894690844     
    12011155           1   1.1755893559624808     
    12011155           2   1.0740552748415142     
    12011155           3  0.92630685129824752     
    12011155           4  0.84733045913447158     
    12011155           5  0.97671805876328543     
    12100500           1  0.79770348587214412     
    12100500           2   1.1695901403135649     
    12100500           3   1.0384041155380492     
    12100500           4   1.1603448657268496     
    12100500           5  0.83395739254939216     
    12131654           1  0.97762617535974083     
    12131654           2   1.2143646127867298     
    12131654           3   1.0558056304519976     
    12131654           4  0.88537102260596345     
    12131654           5  0.86683255879556909     
    12138196           1   1.2667459866616289     
    12138196           2   1.1293505548501426     
    12138196           3  0.73398233046032513     
    12138196           4  0.94470498580782614     
    12138196           5  0.92521614222007698     
    12141517           1   1.1134182076170467     
    12141517           2  0.87690198226955296     
    12141517           3   1.4229688432104279     
    12141517           4  0.86868501510272289     
    12141517           5  0.71802595180025008     
    12151892           1   1.0280924135724006     
    12151892           2   1.0910176552638602     
    12151892           3  0.76103113802187217     
    12151892           4   1.1365323164524095     
    12151892           5  0.98332647668945783     
    12162490           1   1.2409688975549249     
    12162490           2   1.2641157543817136     
    12162490           3  0.82501027395545778     
    12162490           4  0.58005176507040423     
    12162490           5   1.0898533090374998     
    12204100           1   1.2351899385975038     
    12204100           2   1.2828106004035751     
    12204100           3  0.50876984537017222     
    12204100           4   1.0363839903066454     
    12204100           5  0.93684562532210380     
    12210997           1   1.1392511532716905     
    12210997           2   1.0912162347876362     
    12210997           3   1.2181350961380899     
    12210997           4  0.89384545944675942     
    12210997           5  0.65755205635582381     
    12235326           1  0.79071993202173274     
    12235326           2   1.1806821969394081     
    12235326           3  0.97146478195746278     
    12235326           4  0.88963351189022699     
    12235326           5   1.1674995771911685     
    12289252           1  0.98260121107550458     
    12289252           2  0.88364549542815340     
    12289252           3  0.95501943672333123     
    12289252           4   1.0330610431807292     
    12289252           5   1.1456728135922818     
    12298271           1  0.84132262860787865     
    12298271           2   1.3275608609165181     
    12298271           3  0.89480939308359819     
    12298271           4  0.89617461277937172     
    12298271           5   1.0401325046126331     
    12326657           1   1.0257948475923246     
    12326657           2  0.88392095733230602     
    12326657           3   1.1124441814448136     
    12326657           4   1.2651193668031699     
    12326657           5  0.71272064682738612     
    12334895           1   1.0855622572167287     
    12334895           2  0.97085274147978906     
    12334895           3  0.75624854101717387     
    12334895           4   1.1462833994351849     
    12334895           5   1.0410530608511239     
    12335755           1  0.71995532092775616     
    12335755           2   1.0331035299722455     
    12335755           3   1.0919065990469796     
    12335755           4   1.1603179509407313     
    12335755           5  0.99471659911228716     
    12338420           1  0.77183768210524950     
    12338420           2   1.4723484704480128     
    12338420           3  0.72401389481993117     
    12338420           4   1.2477112830172010     
    12338420           5  0.78408866960960577     
