      250000         374
      500000         376
      750000         432
     1000000         443
     1250000         455
     1500000         511
     1750000         554
     2000000         547
     2250000         557
     2500000         591
     2750000         566
     3000000         610
     3250000         585
     3500000         606
     3750000         587
     4000000         597
     4250000         607
     4500000         557
     4750000         602
     5000000         578
     5250000         575
     5500000         603
     5750000         592
     6000000         658
     6250000         607
     6500000         614
     6750000         601
     7000000         648
     7250000         618
     7500000         623
     7750000         600
     8000000         628
     8250000         595
     8500000         636
     8750000         597
     9000000         627
     9250000         612
     9500000         590
     9750000         647
    10000000         614
    10250000         625
    10500000         626
    10750000         594
    11000000         585
    11250000         642
    11500000         647
    11750000         633
    12000000         603
    12250000         637
    12500000         621
    12750000         593
    13000000         618
    13250000         631
    13500000         632
    13750000         654
    14000000         584
    14250000         613
    14500000         605
    14750000         587
    15000000         634
    15250000         642
    15500000         606
    15750000         622
    16000000         632
    16250000         630
    16500000         618
    16750000         635
    17000000         599
    17250000         613
    17500000         619
    17750000         619
    18000000         588
    18250000         648
    18500000         635
    18750000         630
    19000000         622
    19250000         653
    19500000         620
    19750000         628
    20000000         651
    20250000         660
    20500000         646
    20750000         636
    21000000         592
    21250000         623
    21500000         626
    21750000         644
    22000000         638
    22250000         613
    22500000         628
    22750000         646
    23000000         633
    23250000         615
    23500000         648
    23750000         601
    24000000         613
    24250000         625
    24500000         612
    24750000         638
    25000000         640
    25250000         636
    25500000         633
    25750000         615
    26000000         626
    26250000         636
    26500000         666
    26750000         631
    27000000         619
    27250000         618
    27500000         671
    27750000         656
    28000000         658
    28250000         671
    28500000         618
    28750000         639
    29000000         629
    29250000         654
    29500000         648
    29750000         647
    30000000         649
    30250000         649
    30500000         645
    30750000         606
    31000000         637
    31250000         639
    31500000         616
    31750000         629
    32000000         614
    32250000         637
    32500000         624
    32750000         648
    33000000         637
    33250000         664
    33500000         646
    33750000         601
    34000000         615
    34250000         638
    34500000         641
    34750000         639
    35000000         642
    35250000         630
    35500000         644
    35750000         653
    36000000         651
    36250000         620
    36500000         625
    36750000         634
    37000000         606
    37250000         629
    37500000         631
    37750000         626
    38000000         610
    38250000         627
    38500000         650
    38750000         641
    39000000         653
    39250000         630
    39500000         622
    39750000         661
    40000000         628
    40250000         608
    40500000         639
    40750000         643
    41000000         645
    41250000         609
    41500000         625
    41750000         631
    42000000         651
    42250000         636
    42500000         613
    42750000         632
    43000000         623
    43250000         641
    43500000         638
    43750000         654
    44000000         613
    44250000         654
    44500000         617
    44750000         626
    45000000         630
    45250000         627
    45500000         654
    45750000         654
    46000000         638
    46250000         654
    46500000         649
    46750000         635
    47000000         643
    47250000         617
    47500000         653
    47750000         630
    48000000         636
    48250000         647
    48500000         590
    48750000         650
    49000000         602
    49250000         651
    49500000         595
    49750000         620
    50000000         626
