    11693906           1   1.0978722737548801     
    11693906           2   1.0142248712718553     
    11693906           3   1.0395148083369954     
    11693906           4   1.0764333652108997     
    11693906           5  0.76155551131190946     
    11693906           6  0.50771379677693651     
    11693906           7  0.99555042530026117     
    11693906           8  0.97853273554006970     
    11693906           9  0.97836966814656257     
    11693906          10  0.89002754337769685     
    11693906          11   1.1974050067973168     
    11693906          12   1.0482340060243196     
    11693906          13  0.99641719270663431     
    11693906          14   1.0834354968782649     
    11693906          15  0.92675912329351284     
    11693906          16   1.0618698440861691     
    11693906          17   1.0355928087707835     
    11693906          18   1.0995145950041512     
    11693906          19  0.76808275719102037     
    11693906          20   1.1158969151955598     
    11693906          21   1.1614095036934675     
    11693906          22  0.96630914063243667     
    11693906          23   1.1028344781071735     
    11693906          24   1.0885415818288799     
    11693906          25   1.0079025507622434     
    11781682           1   1.0049259775804180     
    11781682           2   1.0783681205380766     
    11781682           3   1.0213752906967584     
    11781682           4   1.0140054120405857     
    11781682           5   1.0315510804861867     
    11781682           6   1.0639242325684810     
    11781682           7   1.0378366738317442     
    11781682           8   1.0563425075370405     
    11781682           9  0.99387692305319786     
    11781682          10  0.95766149326057648     
    11781682          11  0.94860553276722492     
    11781682          12   1.0051741464526016     
    11781682          13  0.64399843021161818     
    11781682          14  0.99173378714567839     
    11781682          15  0.95160057275552845     
    11781682          16  0.97998412139809332     
    11781682          17   1.0744398599443865     
    11781682          18   1.0082384775831841     
    11781682          19   1.0174633784557860     
    11781682          20   1.0930252341479523     
    11781682          21   1.0587238876091380     
    11781682          22  0.89947602643319624     
    11781682          23   1.0208905458302047     
    11781682          24   1.0293150005613310     
    11781682          25   1.0174632871110099     
    11942492           1  0.99193109952157121     
    11942492           2  0.95957252732524467     
    11942492           3  0.90523164995303540     
    11942492           4   1.1427624058141059     
    11942492           5   1.1352262473986527     
    11942492           6  0.76261928519863054     
    11942492           7  0.97987000698935411     
    11942492           8  0.95554053760999402     
    11942492           9   1.1005526281782563     
    11942492          10   1.1080646158218179     
    11942492          11  0.80616693201517364     
    11942492          12   1.1169877452814576     
    11942492          13  0.82822043545343826     
    11942492          14  0.99549400467387095     
    11942492          15   1.0853316239913213     
    11942492          16   1.0074340648615348     
    11942492          17   1.2197780522010757     
    11942492          18  0.98075933624420830     
    11942492          19   1.0021702976321736     
    11942492          20   1.0628668047538350     
    11942492          21  0.79454448915516396     
    11942492          22  0.87763834644220529     
    11942492          23   1.0440231134025999     
    11942492          24   1.1104651939076089     
    11942492          25   1.0267485561736653     
    11955821           1   1.0117978639681562     
    11955821           2   1.0264488134362710     
    11955821           3  0.86527429495110442     
    11955821           4   1.0286063391403553     
    11955821           5   1.1313256063258772     
    11955821           6  0.94318391662891399     
    11955821           7  0.99452489872284922     
    11955821           8  0.99229330858378273     
    11955821           9   1.0717562159384117     
    11955821          10   1.1161351087699491     
    11955821          11  0.93198288645430349     
    11955821          12   1.1098968640056432     
    11955821          13  0.90075566600464363     
    11955821          14   1.1177787179809977     
    11955821          15   1.0554807162404518     
    11955821          16  0.94532428717870942     
    11955821          17   1.2330390445850017     
    11955821          18  0.78637867060975641     
    11955821          19   1.0222421365411720     
    11955821          20   1.0524899743146665     
    11955821          21  0.57653798053105643     
    11955821          22  0.90847506253962718     
    11955821          23   1.0649331960492303     
    11955821          24   1.0705278719614999     
    11955821          25   1.0428105585375720     
    11975739           1   1.0759070312150647     
    11975739           2   1.0682838001449155     
    11975739           3   1.0706677194134668     
    11975739           4   1.0838828167108299     
    11975739           5   1.1491576197972948     
    11975739           6   1.0871667101858284     
    11975739           7   1.1056015173217282     
    11975739           8   1.0382242111181832     
    11975739           9   1.0659764036922788     
    11975739          10  0.97019907167761588     
    11975739          11  0.94864435937510172     
    11975739          12   1.0746301037226769     
    11975739          13  0.91293494167587930     
    11975739          14   1.0819310235536572     
    11975739          15  0.87104115155932405     
    11975739          16  0.96486362049663177     
    11975739          17  0.97215679888376039     
    11975739          18   1.2092061517215493     
    11975739          19   1.0386828975840967     
    11975739          20  0.82710657062135551     
    11975739          21   1.1132661276233566     
    11975739          22  0.90227026697476553     
    11975739          23  0.90552408818075736     
    11975739          24  0.55214183821611829     
    11975739          25  0.91053315853375982     
    12095039           1  0.99386894318070740     
    12095039           2  0.98281353389738002     
    12095039           3  0.98315868098847270     
    12095039           4  0.97189008726427062     
    12095039           5  0.71392046488128691     
    12095039           6  0.85469726136265955     
    12095039           7  0.84021501374679641     
    12095039           8  0.85670434159227171     
    12095039           9   1.0059131022583441     
    12095039          10   1.1700773243247469     
    12095039          11   1.1095591355217356     
    12095039          12   1.0811088922762460     
    12095039          13   1.0279882544591148     
    12095039          14   1.0000892854107046     
    12095039          15   1.0223350177182642     
    12095039          16   1.0249860715417873     
    12095039          17   1.1532030334923433     
    12095039          18  0.98390493864494466     
    12095039          19   1.0373674450614834     
    12095039          20  0.95925272584144783     
    12095039          21   1.0488179075490749     
    12095039          22   1.0501064195057892     
    12095039          23   1.0290110126733896     
    12095039          24   1.0378458392082872     
    12095039          25   1.0611652675984473     
    12108218           1   1.0230059206975979     
    12108218           2   1.0781049440448833     
    12108218           3   1.0861432743621597     
    12108218           4   1.0353451201300417     
    12108218           5   1.0487865988482801     
    12108218           6   1.0654401508057492     
    12108218           7   1.0030997317356019     
    12108218           8  0.95904935073914144     
    12108218           9   1.0178966432796985     
    12108218          10   1.1381088667357100     
    12108218          11   1.0401386675506852     
    12108218          12  0.95983751637811066     
    12108218          13  0.83917621941783616     
    12108218          14  0.94425636668150859     
    12108218          15   1.0167810390248875     
    12108218          16   1.0185876839561203     
    12108218          17  0.78338866712586797     
    12108218          18   1.1135767411655102     
    12108218          19  0.43179028850978629     
    12108218          20   1.0036463761900407     
    12108218          21   1.0776925279569514     
    12108218          22   1.1291113136717905     
    12108218          23   1.0254048643365075     
    12108218          24  0.99359173769037479     
    12108218          25   1.1680393889651539     
    12156371           1   1.0816202576271345     
    12156371           2  0.98632187909549651     
    12156371           3  0.97866609363531587     
    12156371           4   1.0130020225394960     
    12156371           5   1.1826970815906719     
    12156371           6   1.0362089300638300     
    12156371           7  0.96222648397042243     
    12156371           8  0.93074440812768777     
    12156371           9  0.94567416034886176     
    12156371          10   1.0787026028688538     
    12156371          11   1.0271973932798297     
    12156371          12  0.99112433392308286     
    12156371          13  0.88500942164725682     
    12156371          14   1.0545793671615415     
    12156371          15   1.0202561682090283     
    12156371          16   1.0580770358951552     
    12156371          17  0.95680648929015810     
    12156371          18  0.70174774537442308     
    12156371          19   1.0228895779693454     
    12156371          20  0.99672198911489585     
    12156371          21   1.1583717389253378     
    12156371          22  0.83650563359359731     
    12156371          23   1.0865517754980749     
    12156371          24  0.93437953017117914     
    12156371          25   1.0739178800793243     
    12200642           1  0.88077003432580936     
    12200642           2  0.99264713780667446     
    12200642           3   1.1396749653710601     
    12200642           4   1.0496668378307079     
    12200642           5  0.90137594337620941     
    12200642           6  0.78502920635731377     
    12200642           7  0.75459811933512555     
    12200642           8  0.79870705758408767     
    12200642           9  0.80616786020913611     
    12200642          10   1.1207022877364610     
    12200642          11   1.1469635079509948     
    12200642          12   1.0869830529744196     
    12200642          13   1.0737338634744189     
    12200642          14   1.0167209007697025     
    12200642          15   1.0159560368106020     
    12200642          16   1.0238119763588363     
    12200642          17   1.1400839937134388     
    12200642          18   1.0266498778086546     
    12200642          19  0.98874868112367631     
