      250000         353
      500000         451
      750000         434
     1000000         469
     1250000         464
     1500000         452
     1750000         502
     2000000         507
     2250000         466
     2500000         514
     2750000         502
     3000000         504
     3250000         505
     3500000         525
     3750000         522
     4000000         531
     4250000         518
     4500000         544
     4750000         547
     5000000         546
     5250000         547
     5500000         527
     5750000         587
     6000000         561
     6250000         567
     6500000         565
     6750000         552
     7000000         539
     7250000         561
     7500000         556
     7750000         537
     8000000         548
     8250000         554
     8500000         551
     8750000         554
     9000000         562
     9250000         560
     9500000         575
     9750000         557
    10000000         578
    10250000         564
    10500000         580
    10750000         578
    11000000         566
    11250000         580
    11500000         553
    11750000         572
    12000000         569
    12250000         573
    12500000         544
    12750000         548
    13000000         560
    13250000         575
    13500000         603
    13750000         554
    14000000         553
    14250000         588
    14500000         571
    14750000         582
    15000000         576
    15250000         584
    15500000         528
    15750000         570
    16000000         563
    16250000         599
    16500000         580
    16750000         549
    17000000         560
    17250000         602
    17500000         570
    17750000         572
    18000000         581
    18250000         555
    18500000         597
    18750000         594
    19000000         546
    19250000         591
    19500000         572
    19750000         583
    20000000         547
    20250000         610
    20500000         577
    20750000         584
    21000000         562
    21250000         580
    21500000         601
    21750000         583
    22000000         556
    22250000         567
    22500000         585
    22750000         585
    23000000         555
    23250000         547
    23500000         579
    23750000         573
    24000000         573
    24250000         556
    24500000         587
    24750000         600
    25000000         543
    25250000         569
    25500000         577
    25750000         560
    26000000         574
    26250000         589
    26500000         588
    26750000         539
    27000000         593
    27250000         579
    27500000         568
    27750000         562
    28000000         598
    28250000         590
    28500000         556
    28750000         545
    29000000         574
    29250000         581
    29500000         557
    29750000         581
    30000000         603
    30250000         569
    30500000         576
    30750000         621
    31000000         587
    31250000         580
    31500000         553
    31750000         583
    32000000         576
    32250000         575
    32500000         580
    32750000         556
    33000000         561
    33250000         549
    33500000         563
    33750000         581
    34000000         581
    34250000         606
    34500000         609
    34750000         586
    35000000         588
    35250000         598
    35500000         561
    35750000         571
    36000000         608
    36250000         555
    36500000         561
    36750000         568
    37000000         583
    37250000         577
    37500000         611
    37750000         594
    38000000         581
    38250000         545
    38500000         584
    38750000         604
    39000000         561
    39250000         580
    39500000         585
    39750000         600
    40000000         592
    40250000         575
    40500000         591
    40750000         591
    41000000         564
    41250000         580
    41500000         575
    41750000         616
    42000000         580
    42250000         563
    42500000         625
    42750000         641
    43000000         587
    43250000         614
    43500000         593
    43750000         613
    44000000         557
    44250000         588
    44500000         564
    44750000         577
    45000000         600
    45250000         572
    45500000         572
    45750000         599
    46000000         567
    46250000         582
    46500000         609
    46750000         600
    47000000         564
    47250000         577
    47500000         574
    47750000         583
    48000000         593
    48250000         592
    48500000         595
    48750000         574
    49000000         567
    49250000         577
    49500000         572
    49750000         586
    50000000         592
