      250000         360
      500000         383
      750000         444
     1000000         430
     1250000         414
     1500000         459
     1750000         450
     2000000         430
     2250000         450
     2500000         424
     2750000         469
     3000000         432
     3250000         476
     3500000         453
     3750000         489
     4000000         443
     4250000         462
     4500000         446
     4750000         484
     5000000         441
     5250000         460
     5500000         445
     5750000         448
     6000000         428
     6250000         441
     6500000         481
     6750000         442
     7000000         482
     7250000         445
     7500000         446
     7750000         470
     8000000         457
     8250000         457
     8500000         469
     8750000         495
     9000000         468
     9250000         463
     9500000         520
     9750000         469
    10000000         468
    10250000         460
    10500000         496
    10750000         499
    11000000         452
    11250000         435
    11500000         465
    11750000         474
    12000000         452
    12250000         508
    12500000         500
    12750000         507
    13000000         487
    13250000         467
    13500000         470
    13750000         492
    14000000         474
    14250000         467
    14500000         472
    14750000         492
    15000000         476
    15250000         476
    15500000         507
    15750000         489
    16000000         456
    16250000         476
    16500000         488
    16750000         507
    17000000         479
    17250000         498
    17500000         498
    17750000         476
    18000000         476
    18250000         491
    18500000         479
    18750000         521
    19000000         511
    19250000         469
    19500000         501
    19750000         479
    20000000         504
    20250000         467
    20500000         493
    20750000         475
    21000000         492
    21250000         470
    21500000         468
    21750000         515
    22000000         525
    22250000         497
    22500000         519
    22750000         494
    23000000         504
    23250000         513
    23500000         477
    23750000         464
    24000000         480
    24250000         486
    24500000         505
    24750000         509
    25000000         490
    25250000         439
    25500000         478
    25750000         494
    26000000         513
    26250000         527
    26500000         493
    26750000         497
    27000000         525
    27250000         475
    27500000         487
    27750000         466
    28000000         505
    28250000         521
    28500000         488
    28750000         495
    29000000         494
    29250000         492
    29500000         450
    29750000         490
    30000000         486
    30250000         515
    30500000         487
    30750000         502
    31000000         465
    31250000         475
    31500000         485
    31750000         475
    32000000         477
    32250000         470
    32500000         501
    32750000         487
    33000000         500
    33250000         484
    33500000         459
    33750000         481
    34000000         481
    34250000         499
    34500000         519
    34750000         485
    35000000         482
    35250000         499
    35500000         464
    35750000         470
    36000000         478
    36250000         504
    36500000         495
    36750000         452
    37000000         474
    37250000         547
    37500000         508
    37750000         513
    38000000         551
    38250000         478
    38500000         482
    38750000         508
    39000000         528
    39250000         532
    39500000         534
    39750000         521
    40000000         495
    40250000         474
    40500000         501
    40750000         488
    41000000         461
    41250000         506
    41500000         508
    41750000         515
    42000000         464
    42250000         489
    42500000         487
    42750000         490
    43000000         496
    43250000         484
    43500000         537
    43750000         513
    44000000         494
    44250000         469
    44500000         504
    44750000         507
    45000000         481
    45250000         482
    45500000         535
    45750000         513
    46000000         484
    46250000         498
    46500000         490
    46750000         479
    47000000         471
    47250000         446
    47500000         489
    47750000         508
    48000000         478
    48250000         483
    48500000         530
    48750000         502
    49000000         502
    49250000         488
    49500000         519
    49750000         487
    50000000         479
