      250000         346
      500000         389
      750000         388
     1000000         378
     1250000         399
     1500000         444
     1750000         444
     2000000         504
     2250000         480
     2500000         502
     2750000         492
     3000000         518
     3250000         500
     3500000         485
     3750000         507
     4000000         533
     4250000         550
     4500000         571
     4750000         549
     5000000         568
     5250000         540
     5500000         557
     5750000         566
     6000000         575
     6250000         524
     6500000         555
     6750000         556
     7000000         581
     7250000         588
     7500000         569
     7750000         546
     8000000         563
     8250000         577
     8500000         580
     8750000         580
     9000000         572
     9250000         621
     9500000         537
     9750000         557
    10000000         598
    10250000         535
    10500000         553
    10750000         567
    11000000         579
    11250000         586
    11500000         554
    11750000         570
    12000000         574
    12250000         573
    12500000         602
    12750000         583
    13000000         563
    13250000         599
    13500000         579
    13750000         603
    14000000         566
    14250000         582
    14500000         559
    14750000         605
    15000000         584
    15250000         570
    15500000         605
    15750000         577
    16000000         572
    16250000         585
    16500000         581
    16750000         595
    17000000         579
    17250000         579
    17500000         571
    17750000         560
    18000000         599
    18250000         557
    18500000         561
    18750000         588
    19000000         571
    19250000         601
    19500000         588
    19750000         572
    20000000         598
    20250000         574
    20500000         567
    20750000         606
    21000000         582
    21250000         586
    21500000         589
    21750000         616
    22000000         602
    22250000         616
    22500000         619
    22750000         601
    23000000         586
    23250000         577
    23500000         607
    23750000         601
    24000000         596
    24250000         613
    24500000         640
    24750000         594
    25000000         600
    25250000         610
    25500000         608
    25750000         624
    26000000         576
    26250000         573
    26500000         594
    26750000         575
    27000000         620
    27250000         561
    27500000         564
    27750000         601
    28000000         572
    28250000         603
    28500000         607
    28750000         610
    29000000         580
    29250000         613
    29500000         633
    29750000         616
    30000000         573
    30250000         588
    30500000         561
    30750000         638
    31000000         613
    31250000         581
    31500000         586
    31750000         628
    32000000         607
    32250000         639
    32500000         623
    32750000         592
    33000000         608
    33250000         599
    33500000         574
    33750000         594
    34000000         600
    34250000         580
    34500000         589
    34750000         629
    35000000         631
    35250000         605
    35500000         580
    35750000         594
    36000000         584
    36250000         605
    36500000         603
    36750000         598
    37000000         628
    37250000         628
    37500000         644
    37750000         611
    38000000         627
    38250000         616
    38500000         603
    38750000         596
    39000000         577
    39250000         610
    39500000         579
    39750000         562
    40000000         609
    40250000         616
    40500000         604
    40750000         590
    41000000         624
    41250000         573
    41500000         600
    41750000         582
    42000000         593
    42250000         598
    42500000         627
    42750000         595
    43000000         597
    43250000         625
    43500000         589
    43750000         615
    44000000         597
    44250000         605
    44500000         578
    44750000         610
    45000000         582
    45250000         584
    45500000         607
    45750000         619
    46000000         574
    46250000         590
    46500000         607
    46750000         590
    47000000         590
    47250000         616
    47500000         593
    47750000         629
    48000000         583
    48250000         609
    48500000         603
    48750000         589
    49000000         594
    49250000         573
    49500000         564
    49750000         604
    50000000         617
