      250000         367
      500000         417
      750000         443
     1000000         477
     1250000         495
     1500000         538
     1750000         549
     2000000         550
     2250000         571
     2500000         569
     2750000         576
     3000000         558
     3250000         593
     3500000         577
     3750000         563
     4000000         587
     4250000         589
     4500000         560
     4750000         564
     5000000         573
     5250000         567
     5500000         567
     5750000         588
     6000000         579
     6250000         580
     6500000         604
     6750000         586
     7000000         600
     7250000         592
     7500000         580
     7750000         622
     8000000         575
     8250000         583
     8500000         578
     8750000         564
     9000000         578
     9250000         628
     9500000         614
     9750000         559
    10000000         569
    10250000         603
    10500000         578
    10750000         579
    11000000         579
    11250000         574
    11500000         585
    11750000         564
    12000000         571
    12250000         601
    12500000         592
    12750000         625
    13000000         598
    13250000         636
    13500000         595
    13750000         586
    14000000         605
    14250000         618
    14500000         606
    14750000         609
    15000000         596
    15250000         617
    15500000         618
    15750000         572
    16000000         594
    16250000         582
    16500000         648
    16750000         589
    17000000         578
    17250000         587
    17500000         591
    17750000         604
    18000000         638
    18250000         615
    18500000         555
    18750000         589
    19000000         575
    19250000         609
    19500000         600
    19750000         573
    20000000         585
    20250000         595
    20500000         569
    20750000         624
    21000000         584
    21250000         555
    21500000         599
    21750000         599
    22000000         579
    22250000         566
    22500000         605
    22750000         581
    23000000         568
    23250000         610
    23500000         568
    23750000         587
    24000000         583
    24250000         572
    24500000         557
    24750000         551
    25000000         583
    25250000         616
    25500000         565
    25750000         583
    26000000         593
    26250000         562
    26500000         599
    26750000         585
    27000000         612
    27250000         585
    27500000         586
    27750000         584
    28000000         586
    28250000         615
    28500000         596
    28750000         595
    29000000         612
    29250000         583
    29500000         610
    29750000         608
    30000000         583
    30250000         620
    30500000         606
    30750000         587
    31000000         611
    31250000         599
    31500000         605
    31750000         598
    32000000         598
    32250000         582
    32500000         594
    32750000         585
    33000000         588
    33250000         597
    33500000         600
    33750000         618
    34000000         590
    34250000         572
    34500000         574
    34750000         588
    35000000         584
    35250000         599
    35500000         591
    35750000         597
    36000000         599
    36250000         584
    36500000         552
    36750000         572
    37000000         628
    37250000         572
    37500000         573
    37750000         619
    38000000         628
    38250000         614
    38500000         584
    38750000         579
    39000000         604
    39250000         616
    39500000         594
    39750000         592
    40000000         625
    40250000         589
    40500000         607
    40750000         564
    41000000         588
    41250000         542
    41500000         583
    41750000         581
    42000000         596
    42250000         586
    42500000         618
    42750000         559
    43000000         585
    43250000         614
    43500000         586
    43750000         584
    44000000         632
    44250000         622
    44500000         605
    44750000         570
    45000000         575
    45250000         583
    45500000         596
    45750000         604
    46000000         593
    46250000         622
    46500000         589
    46750000         590
    47000000         600
    47250000         613
    47500000         591
    47750000         570
    48000000         569
    48250000         567
    48500000         596
    48750000         587
    49000000         591
    49250000         596
    49500000         558
    49750000         588
    50000000         576
