      250000         318
      500000         383
      750000         416
     1000000         429
     1250000         453
     1500000         427
     1750000         449
     2000000         434
     2250000         458
     2500000         445
     2750000         458
     3000000         459
     3250000         476
     3500000         497
     3750000         495
     4000000         447
     4250000         467
     4500000         500
     4750000         489
     5000000         511
     5250000         496
     5500000         488
     5750000         502
     6000000         504
     6250000         483
     6500000         486
     6750000         463
     7000000         491
     7250000         486
     7500000         491
     7750000         495
     8000000         512
     8250000         499
     8500000         536
     8750000         508
     9000000         496
     9250000         507
     9500000         513
     9750000         478
    10000000         524
    10250000         503
    10500000         516
    10750000         487
    11000000         548
    11250000         511
    11500000         527
    11750000         518
    12000000         491
    12250000         511
    12500000         509
    12750000         495
    13000000         504
    13250000         552
    13500000         495
    13750000         494
    14000000         526
    14250000         540
    14500000         506
    14750000         500
    15000000         543
    15250000         521
    15500000         527
    15750000         535
    16000000         507
    16250000         524
    16500000         523
    16750000         539
    17000000         568
    17250000         513
    17500000         524
    17750000         531
    18000000         574
    18250000         545
    18500000         519
    18750000         557
    19000000         573
    19250000         503
    19500000         511
    19750000         563
    20000000         565
    20250000         546
    20500000         545
    20750000         566
    21000000         558
    21250000         514
    21500000         538
    21750000         553
    22000000         552
    22250000         540
    22500000         549
    22750000         531
    23000000         543
    23250000         548
    23500000         566
    23750000         563
    24000000         546
    24250000         548
    24500000         551
    24750000         555
    25000000         545
    25250000         542
    25500000         539
    25750000         568
    26000000         540
    26250000         532
    26500000         567
    26750000         534
    27000000         564
    27250000         547
    27500000         538
    27750000         545
    28000000         578
    28250000         548
    28500000         511
    28750000         535
    29000000         524
    29250000         552
    29500000         533
    29750000         572
    30000000         577
    30250000         557
    30500000         537
    30750000         532
    31000000         546
    31250000         517
    31500000         543
    31750000         504
    32000000         564
    32250000         525
    32500000         563
    32750000         559
    33000000         512
    33250000         547
    33500000         540
    33750000         560
    34000000         570
    34250000         586
    34500000         611
    34750000         560
    35000000         571
    35250000         573
    35500000         540
    35750000         552
    36000000         561
    36250000         532
    36500000         559
    36750000         567
    37000000         557
    37250000         566
    37500000         589
    37750000         556
    38000000         596
    38250000         556
    38500000         572
    38750000         533
    39000000         552
    39250000         549
    39500000         536
    39750000         552
    40000000         568
    40250000         555
    40500000         533
    40750000         558
    41000000         554
    41250000         563
    41500000         525
    41750000         537
    42000000         571
    42250000         570
    42500000         527
    42750000         583
    43000000         552
    43250000         529
    43500000         561
    43750000         571
    44000000         560
    44250000         576
    44500000         587
    44750000         566
    45000000         572
    45250000         560
    45500000         573
    45750000         570
    46000000         569
    46250000         566
    46500000         541
    46750000         593
    47000000         571
    47250000         538
    47500000         553
    47750000         570
    48000000         556
    48250000         559
    48500000         552
    48750000         556
    49000000         554
    49250000         555
    49500000         517
    49750000         550
    50000000         581
